,50.0,55.10204081632653,60.20408163265306,65.3061224489796,70.40816326530611,75.51020408163265,80.61224489795919,85.71428571428572,90.81632653061224,95.91836734693877,101.0204081632653,106.12244897959184,111.22448979591837,116.3265306122449,121.42857142857143,126.53061224489795,131.6326530612245,136.73469387755102,141.83673469387753,146.9387755102041,152.0408163265306,157.14285714285714,162.24489795918367,167.34693877551018,172.44897959183675,177.55102040816325,182.6530612244898,187.75510204081633,192.85714285714286,197.9591836734694,203.0612244897959,208.16326530612244,213.26530612244898,218.3673469387755,223.46938775510205,228.57142857142856,233.6734693877551,238.77551020408163,243.87755102040816,248.9795918367347,254.0816326530612,259.1836734693877,264.2857142857143,269.38775510204084,274.48979591836735,279.59183673469386,284.69387755102036,289.7959183673469,294.8979591836735,300.0
15,49.9287474419695,66.82572966059156,87.1602810022319,111.25063774090543,139.41511469745788,171.97200256993474,209.239592065578,251.53623718500077,299.18011373720407,352.4895653612407,411.7828828499481,477.37835707472,549.594278708412,628.748938626015,715.1606276468921,809.1477735391743,911.0284094339238,1021.1209480407458,1139.7436802244283,1267.2148968545268,1403.852888805354,1549.9759469559915,1705.902362190278,1871.9504253968219,2048.438427468989,2235.684659304907,2434.0074118074745,2643.724975884347,2865.1559498779984,3098.6180319198565,3344.429799125281,3602.9095424163174,3874.37555271843,4159.146120960523,4457.539538074907,4769.87409499733,5096.468082666967,5437.639792026415,5793.707514021694,6164.989539602262,6551.8041597209785,6954.46966533416,7373.3043474015285,7808.626496886233,8260.754404754853,8730.00636197739,9216.70065952728,9721.155588381382,10243.68943951997,10784.620503926752
17,51.09366885474432,68.38488572903802,89.19384370382787,113.84632374856923,142.66793069300846,175.98443177966905,214.121544059778,257.40498459751984,306.1605911016623,360.7138603684537,421.390611343172,488.5165612246661,562.4174272211451,643.4189265501785,731.8467764386977,828.0266941229942,932.2843968487193,1044.9458799882182,1166.3363350295579,1296.781728864344,1436.6077788098505,1586.140202190114,1745.7047163359257,1915.6270385848418,2096.232886281174,2287.8479767759886,2490.7980274271213,2705.408755599162,2932.0058786634563,3170.9151139981145,3422.4621789880025,3686.97279102475,3964.7733372369416,4256.188239160062,4561.543841866634,4881.165862770196,5215.380019289181,5564.512028846884,5928.887608871483,6308.832476796042,6704.672350058483,7116.732946101634,7545.3399823731825,7990.81917632569,8453.496245416607,8933.696907108264,9431.746878867863,9947.971878167502,10482.697622484115,11036.249829299555
19,49.62306211222506,66.4165935959205,86.62661665007313,110.56947317899287,138.56157660855598,170.91914235844942,207.95856965546804,249.99620059386436,297.34837728150626,350.33144183987713,409.26188191029075,474.4557708623178,546.2295761340769,624.8996399586107,710.7823045787957,804.1939122473384,905.4508052267789,1014.8693257894888,1132.7658162176713,1259.4566188033625,1395.2584023185684,1540.4868872674454,1695.4587129819295,1860.4902218051761,2035.897756087433,2221.99765818604,2419.1062704654455,2627.539935297184,2847.6149950598897,3079.647792139294,3323.954668928221,3580.8519678266,3850.656031241449,4133.683201586888,4430.249821284128,4740.672232761482,5065.26749752079,5404.350560069498,5758.238442765084,6127.2474880396485,6511.694038330386,6911.8944360796395,7328.165023734856,7760.822143748588,8210.182138578535,8676.561350687494,9160.2761225434,9661.642796619304,10180.97771539336,10718.59722134884
21,49.049720484128805,65.6492613582371,85.62579177503518,109.29202914505048,136.9606606091314,168.9444462274188,205.55594272861921,247.10789674902452,293.9129955846493,346.2839265456665,404.5333769564073,468.9740341553612,539.9187418417854,617.6798956979098,702.5703200497753,794.9027023176196,894.9897299318944,1003.1440903332643,1119.6784709726046,1244.905559311008,1379.1380428197758,1522.6886089804268,1675.8702541493697,1838.9950744070195,2012.3760409758843,2196.3258413661006,2391.157163095174,2597.182693687971,2814.71512067672,3044.0671316010153,3285.551414007812,3539.4806554514325,3806.167543493561,4085.924765703249,4379.065009656906,4685.900962938307,5006.745313138597,5341.910747856279,5691.709954697223,6056.455621274669,6436.461087934334,6832.037766193097,7243.498967365889,7671.157379048227,8115.325688840935,8576.316584350145,9054.442753187303,9550.016882969152,10063.351661317738,10594.759775860415
23,49.49022172529087,66.23879760412932,86.39476191395102,110.27353635088086,138.1906488459772,170.46159468958714,207.4019389527619,249.32705081185998,296.5524834637584,349.39373231842524,408.166292800484,473.1856603492137,544.7673304185485,623.2269348300367,708.8797131683989,802.041281577496,903.0271355664743,1012.1527706550331,1129.7336823734252,1256.0853662624602,1391.5233178734973,1536.3630327684566,1690.920006519807,1855.5097347105768,2030.447712934349,2216.049720109193,2412.630705079505,2620.506427439136,2839.9923827843295,3071.4040667189242,3315.0569748543544,3571.2666028096587,3840.3484462114657,4122.618000694007,4418.390761899109,4727.982225476195,5051.707887082287,5389.883242382011,5742.8237870475805,6110.8450167588235,6494.2624272031435,6893.391514075567,7308.547773078712,7740.04669992278,8188.203790325588,8653.334540012553,9135.754444716682,9635.7790001786,10153.72422462605,10689.90457881197
25,50.95471656449327,68.19890992319696,88.9513102727804,113.53669310818177,142.27991446123,175.5058056016043,213.53919781976828,256.70498338860256,305.32788220140117,359.7327770423223,420.2444992853537,487.18788031941887,560.8877515483774,641.6689443910254,729.8562902810967,825.7747392401315,929.7488978062514,1042.103704333284,1163.1639902794127,1293.254587113556,1432.700326315357,1581.826039375196,1740.9565577941753,1910.4167130841363,2090.5313367676486,2281.625260378007,2484.023315459251,2698.050333566144,2924.0311462641826,3162.2908028837005,3413.153709139033,3676.9449044390212,3953.989220322979,4244.61148833794,4549.1365400386285,4867.889206987483,5201.194320754649,5549.376712917979,5912.761215063023,6291.6726587830535,6686.435875679025,7097.3756973596355,7524.816955441264,7969.0844815479895,8430.503107311626,8909.397664371681,9406.09298437537,9920.913898977631,10454.185239841083,11006.23183863607
27,53.45624391800445,71.5470092734418,93.31817697639957,119.11055253637603,149.26486570727656,184.12191651637968,224.0224832022288,269.3073440240852,320.3173226186577,377.3931132432645,440.87553331118454,511.1053611288834,588.4233750176586,673.1703533136396,765.68707436779,866.3143165459057,975.3928582286164,1093.2634778113875,1220.2670378622558,1356.7441539186957,1503.0356829515217,1659.482403346221,1826.4250934988902,2004.2045318162493,2193.161496715633,2393.6367666249853,2605.9711199828844,2830.5053352385116,3067.5801908516783,3317.536465292806,3580.7149370429424,3857.4563845937523,4148.101586447523,4452.991321117165,4772.466367126204,5106.867503008789,5456.535507309703,5821.811190550874,6203.0352559304765,6600.548523771465,7014.691772552843,7445.805780761253,7894.231326890906,8360.309189443617,8844.380146928801,9346.784977863477,9867.864460772254,10407.959374187365,10967.4104966486,11546.55860670338
29,57.01155770434225,76.3055194530736,99.52466296636662,127.03243116214483,159.1922840993834,196.36763356298957,238.921936770999,287.21863669984225,341.6211763458501,402.4929987252538,470.19757056054027,545.0982892628274,627.5586196160164,717.9420046416939,816.6118873756117,923.9317108676836,1040.264918181989,1165.974952396773,1301.425256604444,1446.9792739115826,1603.0004474389307,1769.852220321406,1947.89803545011,2137.501330561893,2339.025553394244,2552.834147035473,2779.290554583981,3018.758219148235,3271.600583846797,3538.1810918082942,3818.863186171445,4114.01031008505,4423.98590670799,4749.153419209231,5089.876290767822,5446.517964572893,5819.441883823674,6209.011491729462,6615.590231509651,7039.541546393729,7481.228879621251,7941.015674441888,8419.265374115383,8916.341028319714,9432.6068259125,9968.425855192803,10524.161559325014,11100.17738148072,11696.83629481768,12314.50264023418
31,61.64242508303522,82.50357742704999,107.60873924239017,137.35087724613194,172.12295568855623,212.31793868533288,258.32878956125734,310.5484732657311,369.36995405494923,435.18619620315064,508.3901640026167,589.3748217636742,678.5331338146949,776.2580397184064,882.9425469585171,998.9796004866154,1124.7621645908212,1260.6832035719674,1407.135681743596,1564.5125634319713,1733.2068129760662,1913.611394727578,2106.119273050917,2311.1234123232166,2529.0167769343307,2760.192331286829,3005.0430397960154,3263.961866889913,3537.341777009269,3825.575734607562,4129.05670415099,4448.177650118493,4783.331196067578,5134.910950924343,5503.309572745344,5888.920025908322,6292.134903362719,6713.347876097362,7152.951570782825,7611.338951714006,8088.90298319208,8586.036208986894,9103.1323982596,9640.584128738474,10198.784364656354,10778.126070250524,11379.002209762666,12001.805260999463,12646.929124288261,13314.766312202411
